YR,M,D,HR,LAT,LONG,ELEV,WIND.DIR,WIND.SPD,TEMP,DEW.POINT,city
2010,1,18,19,5.6,-0.167,69,200,3.1,28,25,Accra
2010,1,18,20,5.6,-0.167,69,180,1.5,28,25,Accra
2010,1,18,21,5.6,-0.167,69,270,2.6,28,24.9,Accra
2010,1,18,22,5.6,-0.167,69,240,1.5,28,25,Accra
2010,1,18,23,5.6,-0.167,69,240,1.5,28,25,Accra
2010,1,19,0,5.6,-0.167,69,280,1,27.6,25.5,Accra
2010,1,19,2,5.6,-0.167,69,290,1,27,25,Accra
2010,1,19,3,5.6,-0.167,69,280,2.6,26.4,25,Accra
2010,1,19,4,5.6,-0.167,69,270,2.1,26,25,Accra
2010,1,19,5,5.6,-0.167,69,280,1.5,26,25,Accra
2010,1,19,6,5.6,-0.167,69,330,0.5,25.6,24.5,Accra
2010,1,19,7,5.6,-0.167,69,330,0.5,26,25,Accra
2010,1,19,8,5.6,-0.167,69,999,0,27,24,Accra
2010,1,19,9,5.6,-0.167,69,360,1,27.2,24.1,Accra
2010,1,19,10,5.6,-0.167,69,30,1.5,29,24,Accra
2010,1,19,11,5.6,-0.167,69,999,0,30,24,Accra
2010,1,19,12,5.6,-0.167,69,30,2.6,31.9,23.4,Accra
2010,1,19,13,5.6,-0.167,69,150,2.6,32,25,Accra
2010,1,19,14,5.6,-0.167,69,170,5.1,33,25,Accra
2010,1,19,15,5.6,-0.167,69,240,5.1,32.1,24.4,Accra
2010,1,19,16,5.6,-0.167,69,150,5.1,31,24,Accra
2010,1,19,17,5.6,-0.167,69,180,5.7,30,24,Accra
2010,1,19,18,5.6,-0.167,69,180,6.2,29,25,Accra
2010,1,19,19,5.6,-0.167,69,200,3.6,29,25,Accra
2010,1,19,20,5.6,-0.167,69,180,2.6,28,25,Accra
2010,1,19,21,5.6,-0.167,69,190,1,28,24.6,Accra
2010,1,19,22,5.6,-0.167,69,999,0,28,25,Accra
2010,1,19,23,5.6,-0.167,69,999,0,27,25,Accra
2010,1,20,0,5.6,-0.167,69,999,0,26.8,24.7,Accra
2010,1,20,1,5.6,-0.167,69,999,0,27,24,Accra
2010,1,20,2,5.6,-0.167,69,999,0,27,24,Accra
2010,1,20,3,5.6,-0.167,69,999,0,26,24,Accra
2010,1,20,4,5.6,-0.167,69,260,1,26,24,Accra
2010,1,20,5,5.6,-0.167,69,280,1,26,24,Accra
2010,1,20,6,5.6,-0.167,69,290,1,25.1,23.3,Accra
2010,1,20,7,5.6,-0.167,69,300,0.5,25,23,Accra
2010,1,20,8,5.6,-0.167,69,999,0,26,24,Accra
2010,1,20,9,5.6,-0.167,69,300,1.5,27,24,Accra
2010,1,20,10,5.6,-0.167,69,340,1.5,29,24,Accra
2010,1,20,11,5.6,-0.167,69,360,4.1,30,23,Accra
2010,1,20,12,5.6,-0.167,69,30,4.1,31,22.1,Accra
2010,1,20,13,5.6,-0.167,69,180,2.6,32,24,Accra
2010,1,20,14,5.6,-0.167,69,120,3.1,32,25,Accra
2010,1,20,15,5.6,-0.167,69,150,4.1,31.8,24.1,Accra
2010,1,20,16,5.6,-0.167,69,150,5.1,31,25,Accra
2010,1,20,17,5.6,-0.167,69,150,3.1,30,24,Accra
2010,1,20,18,5.6,-0.167,69,180,4.1,29,24.5,Accra
2010,1,20,19,5.6,-0.167,69,180,5.1,29,25,Accra
2010,1,20,20,5.6,-0.167,69,180,5.1,28,25,Accra
2010,1,20,21,5.6,-0.167,69,190,1,28,25.3,Accra
2010,1,20,22,5.6,-0.167,69,999,0,28,26,Accra
2010,1,20,23,5.6,-0.167,69,190,4.1,28,25,Accra
2010,1,21,0,5.6,-0.167,69,200,2.6,27.8,25.4,Accra
2010,1,21,1,5.6,-0.167,69,999,0,28,25,Accra
2010,1,21,2,5.6,-0.167,69,999,0,27,25,Accra
2010,1,21,3,5.6,-0.167,69,999,0,26,25,Accra
2010,1,21,4,5.6,-0.167,69,999,999.9,26,25,Accra
2010,1,21,5,5.6,-0.167,69,280,2.1,26,25,Accra
2010,1,21,6,5.6,-0.167,69,999,0,25.5,24.2,Accra
2010,1,21,7,5.6,-0.167,69,999,0,26,24,Accra
2010,1,21,8,5.6,-0.167,69,999,0,26,24,Accra
2010,1,21,9,5.6,-0.167,69,280,2.6,27,24.5,Accra
2010,1,21,10,5.6,-0.167,69,290,1.5,29,25,Accra
2010,1,21,11,5.6,-0.167,69,300,1.5,30,24,Accra
2010,1,21,12,5.6,-0.167,69,999,499.95,30.8,23,Accra
2010,1,21,13,5.6,-0.167,69,190,5.1,32,24,Accra
2010,1,21,14,5.6,-0.167,69,150,5.1,32,23,Accra
2010,1,21,15,5.6,-0.167,69,170,6.2,31,22.9,Accra
2010,1,21,16,5.6,-0.167,69,170,5.1,31,24,Accra
2010,1,21,17,5.6,-0.167,69,180,5.1,30,24,Accra
2010,1,21,18,5.6,-0.167,69,195,4.6,29,24.5,Accra
2010,1,21,19,5.6,-0.167,69,180,5.1,29,25,Accra
2010,1,21,20,5.6,-0.167,69,190,3.1,29,25,Accra
2010,1,21,21,5.6,-0.167,69,220,4.1,28.5,25.3,Accra
2010,1,21,22,5.6,-0.167,69,220,3.1,29,25,Accra
2010,1,21,23,5.6,-0.167,69,230,2.6,28,25,Accra
2010,1,22,0,5.6,-0.167,69,230,2.6,27.8,25,Accra
2010,1,22,1,5.6,-0.167,69,220,2.1,28,25,Accra
2010,1,22,2,5.6,-0.167,69,220,1.5,29,25,Accra
2010,1,22,3,5.6,-0.167,69,999,0,27.4,25,Accra
2010,1,22,4,5.6,-0.167,69,999,999.9,27,25,Accra
2010,1,22,5,5.6,-0.167,69,999,0,26,25,Accra
2010,1,22,6,5.6,-0.167,69,270,1.5,26,24.6,Accra
2010,1,22,7,5.6,-0.167,69,999,0,26,24,Accra
2010,1,22,8,5.6,-0.167,69,270,2.6,26,25,Accra
2010,1,22,9,5.6,-0.167,69,280,4.1,27,24.6,Accra
2010,1,22,10,5.6,-0.167,69,290,5.1,29,25,Accra
2010,1,22,11,5.6,-0.167,69,270,2.6,30,24,Accra
2010,1,22,12,5.6,-0.167,69,280,2.6,30.8,23.7,Accra
2010,1,22,13,5.6,-0.167,69,200,5.1,32,24,Accra
2010,1,22,14,5.6,-0.167,69,190,5.7,31,24,Accra
2010,1,22,15,5.6,-0.167,69,200,6.7,31.1,23.6,Accra
2010,1,22,16,5.6,-0.167,69,200,7.2,30,24,Accra
2010,1,22,17,5.6,-0.167,69,210,5.1,29,25,Accra
2010,1,22,18,5.6,-0.167,69,220,5.1,29,23.8,Accra
2010,1,22,19,5.6,-0.167,69,210,4.1,29,25,Accra
2010,1,22,20,5.6,-0.167,69,200,5.1,29,25,Accra
2010,1,22,21,5.6,-0.167,69,210,2.6,28.3,25.5,Accra
2010,1,22,22,5.6,-0.167,69,210,4.1,28,26,Accra
2010,1,22,23,5.6,-0.167,69,190,3.1,28,25,Accra
2010,1,23,0,5.6,-0.167,69,210,2.6,28,24.9,Accra
2010,1,23,1,5.6,-0.167,69,999,0,28,25,Accra
2010,1,23,2,5.6,-0.167,69,999,0,27,25,Accra
2010,1,23,3,5.6,-0.167,69,999,0,27,24.9,Accra
2010,1,23,4,5.6,-0.167,69,999,0,27,25,Accra
2010,1,23,5,5.6,-0.167,69,999,0,26,25,Accra
2010,1,23,6,5.6,-0.167,69,999,0,26,24.6,Accra
2010,1,23,7,5.6,-0.167,69,999,0,26,24,Accra
2010,1,23,8,5.6,-0.167,69,280,1,27,25,Accra
2010,1,23,9,5.6,-0.167,69,310,1,27.8,24.7,Accra
2010,1,23,10,5.6,-0.167,69,290,2.1,29,25,Accra
2010,1,23,11,5.6,-0.167,69,240,2.6,31,25,Accra
2010,1,23,12,5.6,-0.167,69,180,5.1,32,22.4,Accra
2010,1,23,13,5.6,-0.167,69,200,5.1,33,21,Accra
2010,1,23,14,5.6,-0.167,69,190,6.2,33,21,Accra
2010,1,23,15,5.6,-0.167,69,210,6.2,31.8,22,Accra
2010,1,23,16,5.6,-0.167,69,210,7.7,31,22,Accra
2010,1,23,17,5.6,-0.167,69,200,6.7,30,25,Accra
2010,1,23,18,5.6,-0.167,69,190,6.7,29.5,24.6,Accra
2010,1,23,19,5.6,-0.167,69,200,6.2,29,25,Accra
2010,1,23,20,5.6,-0.167,69,190,5.1,29,25,Accra
2010,1,23,21,5.6,-0.167,69,210,5.1,29,25,Accra
2010,1,23,22,5.6,-0.167,69,220,5.1,29,25,Accra
2010,1,23,23,5.6,-0.167,69,240,4.1,28,25,Accra
2010,1,24,0,5.6,-0.167,69,230,5.1,28,25.2,Accra
2010,1,24,3,5.6,-0.167,69,290,1.5,27,25.3,Accra
2010,1,24,4,5.6,-0.167,69,280,5.1,27,25,Accra
2010,1,24,5,5.6,-0.167,69,270,2.1,26,25,Accra
2010,1,24,6,5.6,-0.167,69,270,1.5,26.2,24.9,Accra
2010,1,24,7,5.6,-0.167,69,290,3.1,26,25,Accra
2010,1,24,8,5.6,-0.167,69,280,1,27,25,Accra
2010,1,24,9,5.6,-0.167,69,290,4.1,28,25.2,Accra
2010,1,24,10,5.6,-0.167,69,240,3.1,30,25,Accra
2010,1,24,12,5.6,-0.167,69,290,2.6,32,24,Accra
2010,1,24,14,5.6,-0.167,69,220,6.2,33,23,Accra
2010,1,24,15,5.6,-0.167,69,200,8.7,32,23.4,Accra
2010,1,24,16,5.6,-0.167,69,200,7.2,31,26,Accra
2010,1,24,17,5.6,-0.167,69,210,6.7,30,26,Accra
2010,1,24,18,5.6,-0.167,69,220,6.7,29.6,25.7,Accra
2010,1,24,19,5.6,-0.167,69,220,5.1,29,25,Accra
2010,1,24,20,5.6,-0.167,69,240,5.7,29,26,Accra
2010,1,24,21,5.6,-0.167,69,210,5.1,29,25.5,Accra
2010,1,24,22,5.6,-0.167,69,230,5.1,29,26,Accra
2010,1,24,23,5.6,-0.167,69,240,3.1,29,25,Accra
2010,1,25,0,5.6,-0.167,69,240,4.1,28.5,25.4,Accra
2010,1,25,1,5.6,-0.167,69,230,2.6,28,26,Accra
2010,1,25,2,5.6,-0.167,69,240,2.6,28,26,Accra
2010,1,25,3,5.6,-0.167,69,999,0,28.3,25.5,Accra
2010,1,25,4,5.6,-0.167,69,999,0,28,25,Accra
2010,1,25,5,5.6,-0.167,69,270,1,27,26,Accra
2010,1,25,6,5.6,-0.167,69,300,1,27.5,25.5,Accra
2010,1,25,7,5.6,-0.167,69,999,0,27,26,Accra
2010,1,25,8,5.6,-0.167,69,270,1.5,28,26,Accra
2010,1,25,9,5.6,-0.167,69,270,3.1,28.8,26,Accra
2010,1,25,10,5.6,-0.167,69,240,5.1,30,25,Accra
2010,1,25,11,5.6,-0.167,69,210,5.1,31,25,Accra
2010,1,25,12,5.6,-0.167,69,250,5.1,32,25.5,Accra
2010,1,25,13,5.6,-0.167,69,210,7.95,32,25,Accra
2010,1,25,14,5.6,-0.167,69,210,8.2,32,25,Accra
2010,1,25,15,5.6,-0.167,69,200,7.7,31.1,25.7,Accra
2010,1,25,16,5.6,-0.167,69,190,8.2,30,25,Accra
2010,1,25,17,5.6,-0.167,69,210,7.7,30,26,Accra
2010,1,25,18,5.6,-0.167,69,220,6.2,29.5,25.7,Accra
2010,1,25,19,5.6,-0.167,69,210,5.1,30,26,Accra
2010,1,25,20,5.6,-0.167,69,240,6.2,29,26,Accra
2010,1,25,21,5.6,-0.167,69,220,6.7,29.1,25.6,Accra
2010,1,25,22,5.6,-0.167,69,230,5.1,29,26,Accra
2010,1,25,23,5.6,-0.167,69,260,5.1,29,26,Accra
2010,1,26,0,5.6,-0.167,69,999,0,25.5,22.3,Accra
2010,1,26,2,5.6,-0.167,69,300,2.6,27,24,Accra
2010,1,26,3,5.6,-0.167,69,999,0,26.5,23.8,Accra
2010,1,26,4,5.6,-0.167,69,999,0,27,23,Accra
2010,1,26,5,5.6,-0.167,69,999,0,26,24,Accra
2010,1,26,6,5.6,-0.167,69,290,5.1,26.3,24.9,Accra
2010,1,26,7,5.6,-0.167,69,280,1.5,27,25,Accra
2010,1,26,8,5.6,-0.167,69,280,2.6,27,25,Accra
2010,1,26,9,5.6,-0.167,69,260,4.1,28.5,25.4,Accra
2010,1,26,10,5.6,-0.167,69,270,5.1,30,25,Accra
2010,1,26,11,5.6,-0.167,69,240,5.1,31,25,Accra
2010,1,26,12,5.6,-0.167,69,210,5.1,32,25.5,Accra
2010,1,26,13,5.6,-0.167,69,190,7.7,32,26,Accra
2010,1,26,14,5.6,-0.167,69,200,7.2,32,26,Accra
2010,1,26,15,5.6,-0.167,69,180,7.7,31.5,25.7,Accra
2010,1,26,16,5.6,-0.167,69,170,7.7,31,26,Accra
2010,1,26,17,5.6,-0.167,69,210,7.7,30,25,Accra
2010,1,26,18,5.6,-0.167,69,210,6.2,29.5,25.7,Accra
2010,1,26,19,5.6,-0.167,69,220,5.1,29,26,Accra
2010,1,26,20,5.6,-0.167,69,210,6.2,29,26,Accra
2010,1,26,21,5.6,-0.167,69,230,5.1,29,25.9,Accra
2010,1,26,22,5.6,-0.167,69,240,5.1,29,26,Accra
2010,1,26,23,5.6,-0.167,69,220,4.1,29,26,Accra
2010,1,27,0,5.6,-0.167,69,240,5.1,28.5,25.4,Accra
2010,1,27,1,5.6,-0.167,69,250,5.1,29,25,Accra
2010,1,27,2,5.6,-0.167,69,280,5.1,28,26,Accra
2010,1,27,3,5.6,-0.167,69,270,1.5,27.5,25.8,Accra
2010,1,27,4,5.6,-0.167,69,999,999.9,27,25,Accra
2010,1,27,5,5.6,-0.167,69,270,1.5,27,25,Accra
2010,1,27,6,5.6,-0.167,69,634.5,501.25,27,25,Accra
2010,1,27,7,5.6,-0.167,69,280,2.6,27,25,Accra
2010,1,27,8,5.6,-0.167,69,280,3.1,28,26,Accra
2010,1,27,9,5.6,-0.167,69,270,4.1,28.9,25.5,Accra
2010,1,27,10,5.6,-0.167,69,220,2.6,30,25,Accra
2010,1,27,11,5.6,-0.167,69,230,4.6,31,25,Accra
2010,1,27,12,5.6,-0.167,69,240,6.2,32.1,24.7,Accra
2010,1,27,13,5.6,-0.167,69,190,7.7,33,25,Accra
2010,1,27,14,5.6,-0.167,69,180,7.7,31,26,Accra
2010,1,27,15,5.6,-0.167,69,180,5.1,30,26,Accra
2010,1,27,16,5.6,-0.167,69,360,6.2,24,22,Accra
2010,1,27,17,5.6,-0.167,69,260,4.1,25,23,Accra
2010,1,27,18,5.6,-0.167,69,290,2.6,25,23,Accra
2010,1,27,19,5.6,-0.167,69,999,0,25,22,Accra
2010,1,27,20,5.6,-0.167,69,290,2.1,25,22,Accra
2010,1,27,21,5.6,-0.167,69,280,4.1,25,24.4,Accra
2010,1,27,22,5.6,-0.167,69,290,1.5,25,23,Accra
2010,1,27,23,5.6,-0.167,69,270,2.6,25,23,Accra
2010,1,28,0,5.6,-0.167,69,270,2.1,25,23.3,Accra
2010,1,28,1,5.6,-0.167,69,290,2.6,25,23,Accra
2010,1,28,2,5.6,-0.167,69,270,2.1,25,23,Accra
2010,1,28,3,5.6,-0.167,69,290,2.6,25,23.3,Accra
2010,1,28,4,5.6,-0.167,69,280,3.1,25,23,Accra
2010,1,28,5,5.6,-0.167,69,270,2.1,25,23,Accra
2010,1,28,6,5.6,-0.167,69,280,2.1,25,23.3,Accra
2010,1,28,7,5.6,-0.167,69,280,4.1,25,24,Accra
2010,1,28,8,5.6,-0.167,69,270,4.1,27,24,Accra
2010,1,28,9,5.6,-0.167,69,260,2.1,28,24.8,Accra
2010,1,28,10,5.6,-0.167,69,270,2.6,30,25,Accra
2010,1,28,11,5.6,-0.167,69,230,5.1,30,25,Accra
2010,1,28,12,5.6,-0.167,69,240,5.1,31,24.4,Accra
2010,1,28,13,5.6,-0.167,69,200,7.2,32,25,Accra
2010,1,28,14,5.6,-0.167,69,210,6.7,33,25,Accra
2010,1,28,15,5.6,-0.167,69,200,6.7,32,24.7,Accra
2010,1,28,16,5.6,-0.167,69,210,6.2,32,25,Accra
2010,1,28,17,5.6,-0.167,69,240,5.1,31,25,Accra
2010,1,28,18,5.6,-0.167,69,220,6.2,30,25,Accra
2010,1,28,19,5.6,-0.167,69,230,5.1,29,25,Accra
2010,1,28,20,5.6,-0.167,69,240,4.1,29,25,Accra
2010,1,28,21,5.6,-0.167,69,210,5.1,28.6,25.4,Accra
2010,1,28,22,5.6,-0.167,69,240,4.1,29,25,Accra
2010,1,28,23,5.6,-0.167,69,260,3.6,29,25,Accra
2010,1,29,0,5.6,-0.167,69,290,1.5,27.9,25.4,Accra
2010,1,29,2,5.6,-0.167,69,270,1.5,27,26,Accra
2010,1,29,3,5.6,-0.167,69,270,2.1,26.7,25.3,Accra
2010,1,29,4,5.6,-0.167,69,250,0.5,27,25,Accra
2010,1,29,5,5.6,-0.167,69,270,1.5,27,25,Accra
2010,1,29,6,5.6,-0.167,69,270,1.5,26.1,25,Accra
2010,1,29,7,5.6,-0.167,69,290,1.5,26,25,Accra
2010,1,29,8,5.6,-0.167,69,260,2.1,27,25,Accra
2010,1,29,9,5.6,-0.167,69,260,5.1,28.7,25.6,Accra
2010,1,29,10,5.6,-0.167,69,290,5.1,30,26,Accra
2010,1,29,11,5.6,-0.167,69,300,2.1,31,25,Accra
2010,1,29,12,5.6,-0.167,69,270,5.1,31.7,25.1,Accra
2010,1,29,13,5.6,-0.167,69,300,5.1,33,25,Accra
2010,1,29,14,5.6,-0.167,69,270,4.6,33,25,Accra
2010,1,29,15,5.6,-0.167,69,180,1.5,35,24.6,Accra
2010,1,29,16,5.6,-0.167,69,210,7.2,32,26,Accra
2010,1,29,17,5.6,-0.167,69,220,6.7,31,26,Accra
2010,1,29,18,5.6,-0.167,69,220,5.1,30.2,25.4,Accra
2010,1,29,19,5.6,-0.167,69,240,5.7,30,26,Accra
2010,1,29,20,5.6,-0.167,69,210,5.1,29,26,Accra
2010,1,29,21,5.6,-0.167,69,230,5.1,29,25.9,Accra
2010,1,29,22,5.6,-0.167,69,230,5.7,29,26,Accra
2010,1,29,23,5.6,-0.167,69,220,5.1,29,26,Accra
2010,1,30,0,5.6,-0.167,69,240,5.1,28.5,26.1,Accra
2010,1,30,1,5.6,-0.167,69,260,1.5,28,26,Accra
2010,1,30,2,5.6,-0.167,69,250,1,28,26,Accra
2010,1,30,3,5.6,-0.167,69,280,1,27.8,25.7,Accra
2010,1,30,4,5.6,-0.167,69,270,3.1,28,26,Accra
2010,1,30,5,5.6,-0.167,69,270,1.5,27,26,Accra
2010,1,30,6,5.6,-0.167,69,290,1,27.1,25.5,Accra
2010,1,30,7,5.6,-0.167,69,310,0.5,27,25,Accra
2010,1,30,8,5.6,-0.167,69,270,2.6,28,26,Accra
2010,1,30,9,5.6,-0.167,69,270,4.1,28.4,25.4,Accra
2010,1,30,10,5.6,-0.167,69,270,4.1,30,26,Accra
2010,1,30,11,5.6,-0.167,69,300,3.6,32,25,Accra
2010,1,30,12,5.6,-0.167,69,300,2.6,33,24.3,Accra
2010,1,30,13,5.6,-0.167,69,210,5.1,34,24,Accra
2010,1,30,14,5.6,-0.167,69,170,6.2,34,26,Accra
2010,1,30,15,5.6,-0.167,69,180,6.2,33.5,25.6,Accra
2010,1,30,16,5.6,-0.167,69,190,7.2,32,26,Accra
2010,1,30,17,5.6,-0.167,69,190,7.2,32,26,Accra
2010,1,30,18,5.6,-0.167,69,200,5.7,30,26.2,Accra
2010,1,30,19,5.6,-0.167,69,200,6.2,30,26,Accra
2010,1,30,20,5.6,-0.167,69,210,5.1,30,26,Accra
2010,1,30,21,5.6,-0.167,69,220,4.1,29,26.3,Accra
2010,1,30,22,5.6,-0.167,69,260,1,29,26,Accra
2010,1,30,23,5.6,-0.167,69,999,999.9,29,27,Accra
2010,1,31,0,5.6,-0.167,69,999,999.9,29,26,Accra
2010,1,31,2,5.6,-0.167,69,240,2.6,28,26,Accra
2010,1,31,3,5.6,-0.167,69,999,0,28,25.7,Accra
2010,1,31,4,5.6,-0.167,69,999,0,27,25,Accra
2010,1,31,5,5.6,-0.167,69,999,999.9,27,25,Accra
2010,1,31,6,5.6,-0.167,69,999,0,26.8,24.7,Accra
2010,1,31,7,5.6,-0.167,69,270,1,27,25,Accra
2010,1,31,8,5.6,-0.167,69,999,0,27,25,Accra
2010,1,31,9,5.6,-0.167,69,999,0,28.5,25.4,Accra
2010,1,31,10,5.6,-0.167,69,270,5.1,30,26,Accra
2010,1,31,11,5.6,-0.167,69,280,4.1,32,25,Accra
2010,1,31,12,5.6,-0.167,69,999,0,32,24.7,Accra
2010,1,31,13,5.6,-0.167,69,200,5.1,33,23,Accra
2010,1,31,14,5.6,-0.167,69,190,7.2,34,23,Accra
2010,1,31,15,5.6,-0.167,69,200,7.2,33.3,22.6,Accra
2010,1,31,16,5.6,-0.167,69,190,6.7,33,24,Accra
2010,1,31,17,5.6,-0.167,69,210,6.2,32,25,Accra
2010,1,31,18,5.6,-0.167,69,210,7.7,30.5,24.6,Accra
2010,1,31,19,5.6,-0.167,69,210,6.2,30,26,Accra
2010,1,31,20,5.6,-0.167,69,210,5.1,30,26,Accra
2010,1,31,21,5.6,-0.167,69,220,2.6,29.4,26,Accra
2010,1,31,22,5.6,-0.167,69,230,2.1,29,26,Accra
2010,1,31,23,5.6,-0.167,69,230,2.6,29,26,Accra
2010,2,1,0,5.6,-0.167,69,220,2.1,28.5,26.4,Accra
2010,2,1,1,5.6,-0.167,69,250,1.5,28,26,Accra
2010,2,1,3,5.6,-0.167,69,270,1,27.5,25.8,Accra
2010,2,1,4,5.6,-0.167,69,270,1,27,27,Accra
2010,2,1,5,5.6,-0.167,69,999,999.9,27,26,Accra
2010,2,1,6,5.6,-0.167,69,275,2.6,26.5,25.2,Accra
2010,2,1,7,5.6,-0.167,69,280,3.1,27,26,Accra
2010,2,1,8,5.6,-0.167,69,280,2.6,27,26,Accra
2010,2,1,9,5.6,-0.167,69,280,5.1,28.4,25.4,Accra
2010,2,1,10,5.6,-0.167,69,270,5.1,30,26,Accra
2010,2,1,11,5.6,-0.167,69,290,4.1,32,25,Accra
2010,2,1,12,5.6,-0.167,69,270,2.6,32,24.3,Accra
2010,2,1,13,5.6,-0.167,69,190,6.7,33,25,Accra
2010,2,1,14,5.6,-0.167,69,210,8.2,33,24,Accra
2010,2,1,15,5.6,-0.167,69,210,7.2,32.8,24.4,Accra
2010,2,1,16,5.6,-0.167,69,220,7.7,32,25,Accra
2010,2,1,17,5.6,-0.167,69,220,7.7,31,24,Accra
2010,2,1,18,5.6,-0.167,69,210,6.7,30.1,24.9,Accra
2010,2,1,19,5.6,-0.167,69,240,5.1,30,25,Accra
2010,2,1,20,5.6,-0.167,69,999,999.9,30,25,Accra
2010,2,1,21,5.6,-0.167,69,240,5.1,29.6,25.1,Accra
2010,2,1,22,5.6,-0.167,69,250,4.1,29,26,Accra
2010,2,1,23,5.6,-0.167,69,260,4.1,29,26,Accra
2010,2,2,0,5.6,-0.167,69,250,3.1,28.2,25.3,Accra
2010,2,2,1,5.6,-0.167,69,270,2.6,28,26,Accra
2010,2,2,3,5.6,-0.167,69,280,2.1,27,25,Accra
2010,2,2,4,5.6,-0.167,69,270,4.1,27,25,Accra
2010,2,2,5,5.6,-0.167,69,999,0,27,25,Accra
2010,2,2,6,5.6,-0.167,69,290,3.6,26.4,24.3,Accra
2010,2,2,7,5.6,-0.167,69,300,3.6,26,24,Accra
2010,2,2,8,5.6,-0.167,69,270,5.7,27,24,Accra
2010,2,2,9,5.6,-0.167,69,270,5.1,27.9,23.9,Accra
2010,2,2,10,5.6,-0.167,69,280,5.1,30,24,Accra
2010,2,2,11,5.6,-0.167,69,300,5.1,32,24,Accra
2010,2,2,12,5.6,-0.167,69,290,4.1,32.6,24.2,Accra
2010,2,2,13,5.6,-0.167,69,240,4.1,34,24,Accra
2010,2,2,14,5.6,-0.167,69,220,6.2,35,24,Accra
2010,2,2,15,5.6,-0.167,69,180,7.2,33.5,25.3,Accra
2010,2,2,16,5.6,-0.167,69,210,7.7,32,26,Accra
2010,2,2,17,5.6,-0.167,69,220,7.7,32,25,Accra
2010,2,2,18,5.6,-0.167,69,210,5.7,30.5,25.3,Accra
2010,2,2,19,5.6,-0.167,69,220,7.7,30,26,Accra
2010,2,2,20,5.6,-0.167,69,230,5.7,29,26,Accra
2010,2,2,21,5.6,-0.167,69,220,6.2,29.3,25.8,Accra
2010,2,2,22,5.6,-0.167,69,230,5.1,29,26,Accra
2010,2,2,23,5.6,-0.167,69,240,6.2,29,26,Accra
2010,2,3,0,5.6,-0.167,69,220,5.1,29,26.1,Accra
2010,2,3,2,5.6,-0.167,69,260,5.1,29,26,Accra
2010,2,3,3,5.6,-0.167,69,270,5.1,28.5,25.8,Accra
2010,2,3,4,5.6,-0.167,69,290,3.1,28,26,Accra
2010,2,3,6,5.6,-0.167,69,290,2.6,26.9,25.3,Accra
2010,2,3,7,5.6,-0.167,69,300,1,27,25,Accra
2010,2,3,8,5.6,-0.167,69,300,5.1,28,25,Accra
2010,2,3,9,5.6,-0.167,69,270,5.7,28.8,25,Accra
2010,2,3,10,5.6,-0.167,69,280,5.1,31,25,Accra
2010,2,3,11,5.6,-0.167,69,250,5.7,32,25,Accra
2010,2,3,12,5.6,-0.167,69,260,6.7,33.5,22.7,Accra
2010,2,3,13,5.6,-0.167,69,210,6.7,34,25,Accra
2010,2,3,14,5.6,-0.167,69,210,7.7,33,25,Accra
2010,2,3,15,5.6,-0.167,69,190,8.2,32.5,24.5,Accra
2010,2,3,16,5.6,-0.167,69,210,8.7,32,25,Accra
2010,2,3,17,5.6,-0.167,69,200,9.3,31,25,Accra
2010,2,3,18,5.6,-0.167,69,220,6.7,30,25.5,Accra
2010,2,3,19,5.6,-0.167,69,230,6.7,30,25,Accra
2010,2,3,20,5.6,-0.167,69,210,5.1,29,25,Accra
2010,2,3,21,5.6,-0.167,69,190,6.2,29,25.4,Accra
2010,2,3,22,5.6,-0.167,69,240,5.1,29,25,Accra
2010,2,3,23,5.6,-0.167,69,210,4.6,29,25,Accra
2010,2,4,0,5.6,-0.167,69,210,2.6,28.6,25.4,Accra
2010,2,4,1,5.6,-0.167,69,220,2.6,29,25,Accra
2010,2,4,2,5.6,-0.167,69,240,5.1,28,25,Accra
2010,2,4,3,5.6,-0.167,69,240,5.1,28,25.2,Accra
2010,2,4,4,5.6,-0.167,69,210,1,28,25,Accra
2010,2,4,5,5.6,-0.167,69,230,1.5,28,25,Accra
2010,2,4,6,5.6,-0.167,69,999,0,27.8,24.8,Accra
2010,2,4,7,5.6,-0.167,69,999,0,27,25,Accra
2010,2,4,8,5.6,-0.167,69,280,2.6,28,25,Accra
2010,2,4,9,5.6,-0.167,69,260,4.1,29,25.2,Accra
2010,2,4,10,5.6,-0.167,69,240,5.1,31,25,Accra
2010,2,4,11,5.6,-0.167,69,240,5.1,32,24,Accra
2010,2,4,12,5.6,-0.167,69,190,6.95,33,23.7,Accra
2010,2,4,13,5.6,-0.167,69,200,7.7,33,24,Accra
2010,2,4,14,5.6,-0.167,69,210,5.1,33,24,Accra
2010,2,4,15,5.6,-0.167,69,180,7.7,32.5,24.8,Accra
2010,2,4,16,5.6,-0.167,69,190,7.2,32,25,Accra
2010,2,4,17,5.6,-0.167,69,210,7.7,31,25,Accra
2010,2,4,18,5.6,-0.167,69,210,6.2,30,25.5,Accra
2010,2,4,19,5.6,-0.167,69,200,5.1,30,26,Accra
2010,2,4,20,5.6,-0.167,69,210,5.1,29,26,Accra
2010,2,4,21,5.6,-0.167,69,220,4.1,29,25.6,Accra
2010,2,4,22,5.6,-0.167,69,210,4.1,29,26,Accra
2010,2,4,23,5.6,-0.167,69,210,3.6,29,26,Accra
2010,2,5,0,5.6,-0.167,69,230,3.6,28.5,26,Accra
